0,0,0
0.0555556,0,0.218085
0.111111,0,0.297202
0.166667,0,0.353293
0.222222,0,0.397211
0.277778,0,0.433245
0.333333,0,0.463649
0.388889,0,0.489795
0.444444,0,0.512602
0.5,0,0.532727
0.555555,0,0.550659
0.611111,0,0.566779
0.666667,0,0.581386
0.722222,0,0.594725
0.777778,0,0.606996
0.833333,0,0.618366
0.888889,0,0.628975
0.944444,0,0.638938
1,0,0.648356
1.05556,0,0.65731
1.11111,0,0.665872
1.16667,0,0.674099
1.22222,0,0.68204
1.27778,0,0.689734
1.33333,0,0.697212
1.38889,0,0.7045
1.44444,0,0.711615
1.5,0,0.718573
1.55556,0,0.72538
1.61111,0,0.732043
1.66667,0,0.738562
1.72222,0,0.744936
1.77778,0,0.75116
1.83333,0,0.757227
1.88889,0,0.76313
1.94444,0,0.768858
2,0,0.774402
2.05556,0,0.779749
2.11111,0,0.784889
2.16667,0,0.789808
2.22222,0,0.794496
2.27778,0,0.79894
2.33333,0,0.803131
2.38889,0,0.807059
2.44444,0,0.810715
2.5,0,0.814091
2.55556,0,0.817183
2.61111,0,0.819986
2.66667,0,0.822498
2.72222,0,0.824721
2.77778,0,0.826657
2.83333,0,0.828312
2.88889,0,0.829696
2.94444,0,0.83082
3,0,0.831701
3.05556,0,0.83236
3.11111,0,0.83282
3.16667,0,0.83311
3.22222,0,0.833265
3.27778,0,0.833325
3.33333,0,0.833333
3.33333,0,0.833333
3.45521,0,0.833333
3.57708,0,0.833333
3.69896,0,0.833333
3.82083,0,0.833333
3.94271,0,0.833333
4.06458,0,0.833333
4.18646,0,0.833333
4.30833,0,0.833333
4.43021,0,0.833333
4.55208,0,0.833333
4.67396,0,0.833333
4.79583,0,0.833333
4.91771,0,0.833333
5.03958,0,0.833333
5.16146,0,0.833333
5.28333,0,0.833333
5.40521,0,0.833333
5.52708,0,0.833333
5.64896,0,0.833333
5.77083,0,0.833333
5.89271,0,0.833333
6.01458,0,0.833333
6.13646,0,0.833333
6.25833,0,0.833333
6.38021,0,0.833333
6.50208,0,0.833333
6.62396,0,0.833333
6.74583,0,0.833333
6.86771,0,0.833333
6.98958,0,0.833333
7.11146,0,0.833333
7.23333,0,0.833333
7.35521,0,0.833333
7.47708,0,0.833333
7.59896,0,0.833333
7.72083,0,0.833333
7.84271,0,0.833333
7.96458,0,0.833333
8.08646,0,0.833333
8.20833,0,0.833333
8.33021,0,0.833333
8.45208,0,0.833333
8.57396,0,0.833333
8.69583,0,0.833333
8.81771,0,0.833333
8.93958,0,0.833333
9.06146,0,0.833333
9.18333,0,0.833333
9.30521,0,0.833333
9.42708,0,0.833333
9.54896,0,0.833333
9.67083,0,0.833333
9.79271,0,0.833333
9.91458,0,0.833333
10.0365,0,0.833333
10.1583,0,0.833333
10.2802,0,0.833333
10.4021,0,0.833333
10.524,0,0.833333
10.6458,0,0.833333
10.6458,0,0.833333
10.7014,0,0.833306
10.7569,0,0.833119
10.8125,0,0.832636
10.8681,0,0.831738
10.9236,0,0.830326
10.9792,0,0.828318
11.0347,0,0.825646
11.0903,0,0.822257
11.1458,0,0.818109
11.2014,0,0.813171
11.2569,0,0.807421
11.3125,0,0.800846
11.3681,0,0.79344
11.4236,0,0.785203
11.4792,0,0.776142
11.5347,0,0.766269
11.5903,0,0.755597
11.6458,0,0.744149
11.7014,0,0.731947
11.7569,0,0.719016
11.8125,0,0.705388
11.8681,0,0.691092
11.9236,0,0.676163
11.9792,0,0.660636
12.0347,0,0.644549
12.0903,0,0.627941
12.1458,0,0.610851
12.2014,0,0.593321
12.2569,0,0.575393
12.3125,0,0.557111
12.3681,0,0.538518
12.4236,0,0.519659
12.4792,0,0.50058
12.5347,0,0.481325
12.5903,0,0.461942
12.6458,0,0.442476
12.7014,0,0.422975
12.7569,0,0.403486
12.8125,0,0.384056
12.8681,0,0.364733
12.9236,0,0.345565
12.9792,0,0.3266
13.0347,0,0.307888
13.0903,0,0.289478
13.1458,0,0.271423
13.2014,0,0.253773
13.2569,0,0.236586
13.3125,0,0.21992
13.3681,0,0.203839
13.4236,0,0.188414
13.4792,0,0.173728
13.5347,0,0.159875
13.5903,0,0.146971
13.6458,0,0.135151
13.7014,0,0.124584
13.7569,0,0.115467
13.8125,0,0.108024
13.8681,0,0.102489
13.9236,0,0.0990716
13.9792,0,0.0979167
13.9792,0,0.0979167
13.9844,0,0.0979031
13.9896,0,0.0978622
13.9948,0,0.0977942
14,0,0.0976988
14.0052,0,0.0975761
14.0104,0,0.0974258
14.0156,0,0.097248
14.0208,0,0.0970424
14.026,0,0.0968088
14.0313,0,0.0965471
14.0365,0,0.096257
14.0417,0,0.0959383
14.0469,0,0.0955907
14.0521,0,0.0952138
14.0573,0,0.0948074
14.0625,0,0.094371
14.0677,0,0.0939041
14.0729,0,0.0934065
14.0781,0,0.0928775
14.0833,0,0.0923167
14.0885,0,0.0917234
14.0938,0,0.091097
14.099,0,0.0904368
14.1042,0,0.089742
14.1094,0,0.089012
14.1146,0,0.0882457
14.1198,0,0.0874423
14.125,0,0.0866007
14.1302,0,0.0857197
14.1354,0,0.0847982
14.1406,0,0.0838349
14.1458,0,0.0828281
14.151,0,0.0817764
14.1563,0,0.0806781
14.1615,0,0.079531
14.1667,0,0.0783332
14.1719,0,0.0770823
14.1771,0,0.0757756
14.1823,0,0.0744101
14.1875,0,0.0729827
14.1927,0,0.0714895
14.1979,0,0.0699264
14.2031,0,0.0682885
14.2083,0,0.0665704
14.2135,0,0.0647656
14.2188,0,0.0628668
14.224,0,0.060865
14.2292,0,0.0587498
14.2344,0,0.0565085
14.2396,0,0.0541253
14.2448,0,0.0515806
14.25,0,0.0488492
14.2552,0,0.0458977
14.2604,0,0.0426806
14.2656,0,0.0391323
14.2708,0,0.0351528
14.276,0,0.0305741
14.2813,0,0.0250699
14.2865,0,0.0178017
14.2917,0,0
